"id","name"
"GtxHmbThjcpcxbhki20412","MUCAMO"
"5AKKdqPzA5txAnsDw3NBwp","BIGERA"
"F3VGhTvibmdeLYfsZqQeeg","NYAMIRAMBO"
"cdQCBNUK8YbKpXFDcTJJfR","BWASARE"
"VBgGFEF2ur3AzWuWbbdfvQ","NYARUKERE"
"fGpuQunBNznL7mAAowVtSB","SFD_EGLISE PENTECOTE KIGUFI"
"Tg36AZj5kKpGUYKYw4Totp","SFD_ECOFO SURE"
"EbTeAsj4SuVaLDayVbgYmL","SFD_CDS Ndagano"
"KYdNfcjSU98ngyEneV2f4c","BUHORWA"
"4H8M6TnnM5XpBxS6oSovKT","HC NYAMURENZA"
"f7YxSsVErFNUJwQdLA7djM","SFD_CDS NGOMANTE"
"MovgWGLQ3bKiXqt4vTiw2T","25e AVENUE"
"adYYeH23AECwRqYboHiPWy","CDS RUZIRA"
"8WXmmejtjbnvbUHE6XQgyn","CANGWE"
"avwg5mWB7BGPzBs3K3R93q","Rugege"
"HdsJA2M6FTKjMpk3wPMCRx","NYAKABANDA"
"hn3SVcw5XmEfbP98eGZe2e","CDS MURENDA"
"GtxHmbThjcpcxbhki20429","VUMBI"
"5XkwYzsVqycTnSoZ9ubifZ","MISHEHE"
"KoNxeHMqzDW8oh7PwQUd4d","NYAMUTOBORO"
"J8GGatiJoXgAsEYB9SdArz","KIBIRA"
"9hxi4h25T2qpT6gUCcni6f","GAHANDU"
"6zFE3qEa3RMc9pYtRPxKj5","KAZWIRI"
"bbM9u2MMRRjMSsVUtTPBjP","MUKUNGU I"
"dhdcSXCmg4tis8jj2sXnrf","BUSENGO"
"cVyi6CFwSFm9otEiawgoQo","KIBUMBA I"
"GtxHmbThjcpcxbhki20438","MUKENKE"
"GtxHmbThjcpcxbhki20439","BWAMBARANGWE"
"GtxHmbThjcpcxbhki20440","BUGORORA"
"5ecdraZQHdThqiYGkHs9zf","12e AVENUE"
"EgQYKmJsUQfRqjurF5R5cT","SFD_ECOFO BAMBA"
"WsqRHJgXPC4tW8bLTsb69W","MURIMA"
"Kemc2cL6KfF4GLry4DYx9Y","BIVUMU"
"RJKzifQCUzXGm54oBcLVq2","SFD_ECOFO BIGINA (RUTANA)"
"amT5BqfkNjiFPPj6ztCGZQ","GITIBU"
"GtxHmbThjcpcxbhki20445","NTITA KIRAMA"
"GtxHmbThjcpcxbhki20446","BUHEVYI"
"GtxHmbThjcpcxbhki20447","NTITA I"
"GtxHmbThjcpcxbhki20448","NTITAII"
"8VE99FryihLydaT5K9LzKb","SFD_CDS NYAMUGARI (KIREMBA)"
"hs6ibypfqMMDKbfrno8f4M","MURAMA"
"ZGRoTW38nYpbG9gPWQpu5T","SFD_ECOFO MASHA (CIBITOKE)"
"fhBYVkvpr4yintKDS4Cb5k","RUTUNDWE"
"UXPFbJdHAokQStBNdjooqu","SFD_ECOFO NYAMABUYE"
"GtxHmbThjcpcxbhki20449","RUYAGARA I"
"GtxHmbThjcpcxbhki20450","RUYAGARA II"
"GtxHmbThjcpcxbhki20451","KADUDURI"
"Cd7bSj3gvQVHAYA9t66yL5","CAMIZI"
"dJhmjGqTVG2PmiiHu9MGXo","CDS KIVOGA (MAKAMBA)"
"Xx9C5mTet8DThnj6v9y2ex","ROHERO"
"LqSWSDgZMAfkjk64xve9eZ","RWUMA"
"VWe974FR3jsckd7Acui6Aa","TABA 2"
"eEDG9BVfA89AEZRtqKH6Ve","RUSASA"
"GtxHmbThjcpcxbhki20456","KARAMBO"
"GtxHmbThjcpcxbhki20457","KIGARAMA"
"GtxHmbThjcpcxbhki20458","MUTARISHWA"
"Z6HqGFzYVo6VMSRUbEKMyN","CELLULE 1"
"5r5jsGzkgBiPaumJbQ62EK","SFD_CDS KINZANZA"
"L5JHkxwBgjsKqu7DDjUEqt","Muzima"
"L5tFopoSoW9PJoQKDu9n37","MUNYERI"
"HrvC6inpWcuntwzetXxCaK","Gitsinda"
"bVAU3m4qpcnNvQoVfwUYrN","GITANGA II"
"GtxHmbThjcpcxbhki20463","BUHORO"
"GtxHmbThjcpcxbhki20464","BUCAMIHIGO"
"GtxHmbThjcpcxbhki20465","GASANGE"
"GtxHmbThjcpcxbhki20466","MIKAMBA"
"BUTxRcKMB9S8uwr2HXoEWY","SFD_ECOFO KIGANGABUKO"
"cJbQWjxzdaBFYBUyc23Rjj","NYABAHA"
"nXx6tm4yGGPmgCtdDuZB9f","KAZIGO I"
"XcGskX5VL3WezrapNLzKc5","CDS MUGOZI"
"XfkjJVfgiJ3gh2EaCbpRWD","BURANGA"
"5vnYGbXiH2KRRcmx9xMsC2","Gahinda 2"
"GtxHmbThjcpcxbhki20469","BUNYWERA"
"GtxHmbThjcpcxbhki20470","BUKINGA"
"GtxHmbThjcpcxbhki20471","GATARE"
"GtxHmbThjcpcxbhki20472","KINANA"
"FRu5zQuLXhFYkbi8VRDv3W","TR3B/KINAMA"
"Mt7gftMXNHi4uedmTPHBed","Gitobo"
"Vp2EEiG3Myyjr4xaV3DkXu","KINOMBE"
"Eauhm5ycXYDyhzqqUXegkX","SFD_CDS BISIGA"
"Ed9ptkrmNke3KzSBfYFFKN","15Ã¨ME AVENUE"
"GtxHmbThjcpcxbhki20473","MABUYE"
"GtxHmbThjcpcxbhki20474","NGARA"
"GtxHmbThjcpcxbhki20475","KARAMBO"
"GtxHmbThjcpcxbhki20476","MWAMIRA"
"RjsacWa5wB7aEgdPPosdUq","KIRYAMA"
"APixptmdfLY5tjJzeeecWK","CIBIRA"
"8RM88kfT3W3Rtobhbw7RTv","MUGITEGA"
"ZVmz6DoScCUvZ5pHG5uLc4","Gisanda"
"ZachnAjrcjEjKvtjHEAAdh","Centre II"
"fRUEhtk4dZQAqVojWQnnEL","SFD_ECOFO RWAHARE"
"GtxHmbThjcpcxbhki20479","BUDAHUNGA"
"GtxHmbThjcpcxbhki20480","KABUYENGE"
"GtxHmbThjcpcxbhki20481","KAGAZO"
"2bc3B5i8JjC37FcE7oQspv","KIRAMATA-KANABUGIRI"
"BtDJVVgktC7kJNhFDXPQHY","KABUYE"
"PNRmB6LsuESeWSZ2UBgQxX","SFD_EAC RUVUMU"
"2FFZgj7cdDzCuZrobb5UjK","BIHANGA"
"3xVD47eoLvoMc82rUmiCjY","SFD_CDS KAGONGO I"
"TSgxHEUgVPSrj3FPY59UE2","Gitsinda"
"GtxHmbThjcpcxbhki20482","MURAMA"
"GtxHmbThjcpcxbhki20483","MINYAGO"
"GtxHmbThjcpcxbhki20484","MANA"
"8Pny6Yy7Yx5FdHVDTRgNES","SFD_EGLISE EMMANUEL KINYOVU"
"ZLvPRDryRXTJhizWDjaoNF","NKAVYI"
"igmgsvKYZuE5R7QobLD7wm","GATABO I"
"TodVBWBwD5v37EzccexMVT","KERO"
"TXU5cRE9T4pFVLh2GPo7Kc","SFD_ECOFO Mahwa"
"jxD6TN4Nq7CcbBZzRccmLR","MUNINI"
"GtxHmbThjcpcxbhki20489","MANA"
"GtxHmbThjcpcxbhki20490","MUVUNYI"
"GtxHmbThjcpcxbhki20491","MUYANGE"
"8beJgnT7y6daAxjdTA8R49","RURAMBA"
"48ESLhfHB3TaDVsVyrkrxK","SFD_CDS BURUHUKIRO (RUMONGE)"
"R4MBz9quNsYRAUyuWELyVU","BIGERA"
"d85co7Vt5hgekcdioUkMiT","KABEZI"
"S7QSj7Gnb5fhwohDewLt3K","GASOZI"
"SzkNE4C22C3M8QuEYeBNWz","RUKANKA"
"Y2SnHX7BaPXNJZpageHzXx","KIGWATI"
"GtxHmbThjcpcxbhki20496","BISHURI"
"GtxHmbThjcpcxbhki20497","GASURU"
"GtxHmbThjcpcxbhki20498","GISHEHE"
"GtxHmbThjcpcxbhki20499","KABENGA"
"KeeBMe4EKEn853gBviXrtR","BUBEZI"
"ftaUVyGcVdsz7hCMinQJY7","SFD_CDS Camazi"
"fx6f9zGHKK9D2eddYYnQvv","Kaburanjwiri"
"KRQnEuB39m3z3xuqU3ESxo","NYABAZIMU"
"QQ4HvDmVDFrpMqZ3jgBUXk","BURENZA"
"Zs23y4T78hsJTuVFjwQNSt","RUGABO"
"nMgSGeViruJtWVZufVu8iw","Gasenyi"
"FTb9LUxKRKMUCxLZzwfF4x","GASAKA"
"izpfNeYWQwiuvQkAv97Rfj","NYABIBUGU"
"XxKsFyukBaNt3TQi5cyn5w","CUNGUZA"
"Prjo2bpXTG9rFXt6m9ccKH","MYUGARIRO-GASAVE"
"DBwC884KkTn4qWrkiMSxgs","KARAHURA"
"UiEGYDQTP8eMh9KBWedEu7","Bomba"
"TtYqVSQVGAQLoxLAGPkose","SFD_ECOFO NYABUBUYE"
"GtxHmbThjcpcxbhki20513","BURARANGAVYE"
"GtxHmbThjcpcxbhki20514","GAKONI"
"GtxHmbThjcpcxbhki20515","KIBANDE"
"GtxHmbThjcpcxbhki20516","MAKOMBE"
"GtxHmbThjcpcxbhki20517","MURAMA"
"YwGq8gNAZtTTRzQkfgYaDs","KABWERA"
"HJQgdi5kTCq2HEANtoHzn6","NYABUTONGO"
"YF3pFKhxWstxWTdG6Ux9jn","CDS BUVYUKO"
"cLCXP9VgZWLiMCvfrMbBu4","KAYUMBU"
"GtxHmbThjcpcxbhki20518","NTITA"
"GtxHmbThjcpcxbhki20519","NYAKARIBA"
"GtxHmbThjcpcxbhki20520","RUYENZI"
"GmSoEZVXRvgghPLnpZ92ej","GATOVU"
"Cc6qrw8Pm4XeGhja2PR8oK","NYAMATUGU"
"5HbfrDEHXGo9A3X35uPNf7","MURAGO"
"XcL62HtXiH8XoSky7CJGCU","SITE MUREMBERA"
"Gz8VrGLxVrg4QE2mu7e3Gr","SFD_HC BUYENGERO(CDS KIZUGA)"
"JVJMh6Z9tsxuY6QNPF3FTQ","NYAMUGARI"
"GtxHmbThjcpcxbhki20525","BUDAHUNGA"
"GtxHmbThjcpcxbhki20526","GITABA"
"GtxHmbThjcpcxbhki20527","KABUBURU"
"YTRPoMyCnW23H5SdLiU5J8","KIDIDAGI"
"jt8xn9Sa364255mZPt4wM3","Nyaruyaga"
"ZPLkxLYb26phLUSS88CmHU","SFD_EGLISE EESDA"
"LrdEQWiQUJMXmXtFEmJnHg","BURIZA"
"nvkmGZKuVTd9HExP3WocGh","RUBINDI I"
"LuQpFW2bjNEh8oNmR7bhS9","SAMUKENDE"
"GtxHmbThjcpcxbhki20532","GASAGARA"
"GtxHmbThjcpcxbhki20533","GIKOMBE"
"GtxHmbThjcpcxbhki20534","KIGWATI"
"GtxHmbThjcpcxbhki20535","KINYAMATEKE"
"GtxHmbThjcpcxbhki20536","NTAMBA"
"JWFDcrvLaGkacHk4xqLDeb","CDS KABERE"
"nGfQ43NXFXY5M7Sx8DLMQZ","GISURIRO"
"QN3yFFVpA7J7LCbCDfJrNL","KIRENGE"
"Rr4Ri8Bx25PcTZYsXoaS8o","Kirambi"
"RtekvnMxB9z9fZ95oFxzGZ","TABA"
"GtxHmbThjcpcxbhki20537","ROHERO"
"GtxHmbThjcpcxbhki20538","MUKENKE I"
"GtxHmbThjcpcxbhki20539","BUJOBE"
"5VKZTEpThxatGFfCc4Lffc","SFD_ECOFO CANAMO"
"WXekkJTtukeqSaChYRhLrV","MUTANA"
"2JT8znAdGUuDXnEM6B3EXh","SFD_ECOFO CIRISHA 1"
"5WHZghtYqERtfRryx2RSsB","BWAKARA"
"5btjsjRzUyAjm8WAsPv27H","NTEGA Q"
"5cHx7mS3RYWeFzferu8HXM","MUSEBEYI"
"GtxHmbThjcpcxbhki20544","NYARURAMBI"
"GtxHmbThjcpcxbhki20545","RUSARA"
"GtxHmbThjcpcxbhki20546","RUSARA"
"bNNqFT6pxEjcDsP9LjQ4eH","SFD_CDS NDAYI"
"demLChURhJF9cxqJ3us9mD","BUKANYA"
"5pwMXZbqSVnvZGwfjxQNBi","Kivumu"
"RpM26EyopT6Hmb7h5R79dt","MIREMERA"
"oUDR4uxPqAauWDXtygQipx","NYAMIRAMBO (337)"
"nTAUnL8Rsmc2FWPAxPxDXT","NCANA"
"GtxHmbThjcpcxbhki20551","MYUGARIRO"
"GtxHmbThjcpcxbhki20552","REBERO"
"GtxHmbThjcpcxbhki20554","BUCANA"
"CRwWFsoPbbvAK2LEvQ2iRS","SFD_CDS BUHURIKA"
"CSCGm6eUFC573r5SBofncP","Ngara II"
"a7gj9Rh4QBKmSohmn5JULk","MUGAZI"
"PdqjbitSjfh4R8YDWr44HK","SFD_EGLISE CATHOLIQUE NYAMUSENYI"
"GtxHmbThjcpcxbhki20558","GASHUBI"
"Gs2LCCDhFdDwoA9sFS8AER","10ÃƒÂ¨ AV,Q II"
"DfdhTE9wZCKNLBrfcCfpN2","KAMECO"
"mcPpPVTC5pkeY8cLA9CGch","Q9"
"ZGVYsS4kfuZVrmv6Bjrx9E","RWEGERANYA I"
"ZJ4TYNLFSXTZRPYLvg9exw","GWUMBA"
"dbaPtYHiB5D3GDU5o6jKAt","MATRYAZO"
"Md9TiX9mxJzmb5MxsR8Cvk","GAHANGAZI"
"GtxHmbThjcpcxbhki20567","KIMIRIKA"
"6XevvPfZmM7UJXhECRQfe5","RUSHONONO"
"gRbjVV6yHCexPcU9vWCPGx","GITUMBUZI"
"MnbXqLjZ9DZuirDcqiC8kL","NYABURUMBA"
"N9fC4RwA4wZpXxJpiXQRYS","Rugaga 2"
"GKwmRMbkvXqo25zWEzdALN","MUZINGATI"
"7PJ86ASW76aGTp6GgwhNCL","SUMO"
"NEpcGKGRJXzieXYqiFDKuk","KARUTIMBURA"
"idJ5Eegmnog37yNbd4omvS","KIBWIRWA 2"
"GtxHmbThjcpcxbhki20576","SANTUNDA"
"GtxHmbThjcpcxbhki20577","BUTARE"
"GtxHmbThjcpcxbhki20578","GAYAZA"
"9zy5GZk8tdVM7cpdQEgdAi","GWAFUMBA"
"XkhAA5M3A6mY4nz6Hm5FRq","GAKEREKWA"
"TP66Wvrj6DjTMDEE5nVFmh","BANDA"
"3oZKBHsJtGRpP5SCNkZYCP","NYANZA"
"GtxHmbThjcpcxbhki20583","BUGWANA"
"GtxHmbThjcpcxbhki20584","BUGWANA"
"GtxHmbThjcpcxbhki20585","BITAMBWE"
"QXjVZ7GvqMJNwjateyNPC7","Nyamabuye"
"Qi3qxK6CW6p4eEW3Gf8SBA","KIBENGA"
"GtxHmbThjcpcxbhki20590","MIKORE"
"GtxHmbThjcpcxbhki20591","MUGONGO"
"GtxHmbThjcpcxbhki20592","RUBANDIRO"
"TzLwvxUdj3Jqf6N8TvMcDf","NYAMINYINYA"
"eWEsz44AobH5aH9kVSwkpx","RUMANYA"
"EFbP9B2xsKFPceBTMS9SHM","KABUYE"
"EXoWu6eYf9ZST56NYBsJyi","CDS MUSAVE"
"b8GRWfHP7R8fwhhvT7PeeM","GASENGA"
"GtxHmbThjcpcxbhki20597","GATOKE"
"GtxHmbThjcpcxbhki20598","GISENYA"
"GtxHmbThjcpcxbhki20599","KIVYUKA"
"GtxHmbThjcpcxbhki20601","MUGOROGORO"
"GtxHmbThjcpcxbhki20604","BUFYIRITI"
"GtxHmbThjcpcxbhki20605","BUTAHANA /MUVUGO"
"XsgTVo8CAFsYz56zJ5L4XA","CDS Nyabiraba"
"b5Ur5nnyyfNfJd9LRWqDyE","KIRAMA"
"RRB8eN2JJnVhLGnFvjgmC4","TR5B"
"GtxHmbThjcpcxbhki20612","MABUGA"
"GtxHmbThjcpcxbhki20613","MABUGA"
"GtxHmbThjcpcxbhki20614","CINKA"
"GtxHmbThjcpcxbhki20619","KIVUMU/RWINGAJO"
"GtxHmbThjcpcxbhki20620","NYNZI/KIDASHA"
"GtxHmbThjcpcxbhki20621","RUHONGORE /KAGUNGA"
"GtxHmbThjcpcxbhki20622","NYENZI"
"UUPRLiGHAhahWEhbF2hs78","GAFURO"
"VFjPgQ3vZn8SKN5qdfZfEq","Kinindo( Ar Ruyange)"
"mJ7TgL8Sxv6MCUpZDPhpgd","MURAMBA"
"LrWT5gzpELqQvY2YQbbWcU","SFD_CDS BUTERERE 2"
"GtxHmbThjcpcxbhki20635","NYENZI/NYENZI"
"GtxHmbThjcpcxbhki20636","SHORE"
"GtxHmbThjcpcxbhki20637","SHORE"
"JdVqsoCeDQfNzAqKVyz6yq","MUSONGATI"
"Bug2yCZ8HJXegKR76jpPBR","SFD_ECOFO CAMUMANDU"
"GtxHmbThjcpcxbhki20638","COGA"
"GtxHmbThjcpcxbhki20647","RUBANZA"
"GtxHmbThjcpcxbhki20648","RUREMBA I"
"GtxHmbThjcpcxbhki20655","GATOBE"
"GtxHmbThjcpcxbhki20656","KIRINZI"
"GtxHmbThjcpcxbhki20657","NKOMERO"
"GtxHmbThjcpcxbhki20662","RUNYINYA"
"GtxHmbThjcpcxbhki20663","RUTAMBA"
"GtxHmbThjcpcxbhki20664","KIRUNDO"
"GtxHmbThjcpcxbhki20665","BUGABIRA"
"KqRAGK6sYvCDNkxcQmgT68","KARAMBI"
"6MeFirACQH2XaMxsKLtoSs","CIBITOKE"
"GtxHmbThjcpcxbhki20668","KAMIRANZOGERA"
"GtxHmbThjcpcxbhki20669","MUYANGE"
"82oqHmVEsL5sBC4mu766tu","RUSHOMBO"
"NJb2qeZ6uBcdaijVjDoE3J","RWINYANA"
"gDKxqXzLWtWFyDAvP322Wr","BUGORORA"
"RbaanzzfNvY5shFRYzdfY2","RWIYAGIRO"
"DKDH5v58YdK2qQ6E6ZbiTe","Twinyoni 10e AVENUE"
"73pq6QHe25R6sxnKbq5Qmw","COGANYANA"
"cK2zb7iFXZNqZUxaJ6Afxz","TABA"
"GtxHmbThjcpcxbhki20676","NTAHO II"
"GtxHmbThjcpcxbhki20677","RUKONDOKONDO"
"E6VJJupnpcUe8RiqfBKmZZ","GONGO"
"gsuea86XDzmg29keyk763X","KABANDE"
"GtxHmbThjcpcxbhki20684","NGARAGU"
"GtxHmbThjcpcxbhki20685","NTEMBE"
"GtxHmbThjcpcxbhki20686","KIYONZA"
"Sm5LymJTfSUfPBWmb9AVtd","CELLULE II"
"GtxHmbThjcpcxbhki20691","MUBUGA"
"GtxHmbThjcpcxbhki20692","NUNGA I"
"GtxHmbThjcpcxbhki20693","RUBUGA"
"GtxHmbThjcpcxbhki20694","CINDONYI II"
"KTmJxKmMG4z2Esqm6xFzcc","SFD_EGLISE CATHOLIQUE MUGIRIGIRI"
"GtxHmbThjcpcxbhki20697","MUYANGE"
"GtxHmbThjcpcxbhki20698","GITWE"
"gi6djdmRnB9GwLacUPtkkV","GATARE"
"97tXa8WUWWzTenwBojRG6U","RUTIMBURA"
"4pDRTXC29vR62JTxH2c3Ch","MUDAHARA"
"VRt2g6kLCXzcDikTvkGrVg","MWURA"
"LsmJtYyoEj6CQ9Qq6t78gi","CDS MWAKIRO"
"mCFRF46ifhQuknM6DUDPxQ","SFD_CDS KAYERO"
"GtxHmbThjcpcxbhki20706","KIGOMA I"
"GtxHmbThjcpcxbhki20707","KIGOMA II"
"cnkKeq7ALqzDfasnRDnFFK","SFD_ECOFO Gitaramuka (SHOMBO)"
"JtzSPQNQCDgEnKKUcnv2HN","NYAMUGARI"
"UHv9DQA4X8oaRZh8z7XoHq","TR3 MUYANGE II"
"dXQQn8RwL9jcayf3sHP2gj","SFD_ECOFO KIZIBA (KIRUNDO)"
"NjkLDxYq2bemmZ79H8ZNeV","TABA"
"GtxHmbThjcpcxbhki20714","NYAKARAMA"
"GtxHmbThjcpcxbhki20715","CINUMA"
"4uXTbkQrHPq8U82HyrZbtw","CDS BUKEMBA"
"MhKZuLwfNiRv7TVTBUWGvH","KIMANGA"
"9KegzjvAtJCyc7tC5cdvUr","Rweza"
"934pNtQ6vDQoHCE4tPnMoz","KIBENGA"
"Z8eTr9PLLvJJti9DQB7Lah","SFD_ECOLE FONDAMENTALE KINANIRA 3"
"ek2dVukhLXQ22W4WhGF3Yp","SFD_ECOFO KIVUMU (MATONGO)"
"nRJA8f2fBSBc8YokGoV6By","BUSINDI"
"GtxHmbThjcpcxbhki20722","NYAMABUYE"
"GtxHmbThjcpcxbhki20723","NYAMABUYE"
"KND2SPvFkkYzpsBieNeCwi","RUGABO"
"KacKzeHtoPkHDZR7j6vxuf","NANGUNGA"
"KnjVe2cM86JM2c6jsfqGU8","Mugendo"
"Ugj396qmWtptHDCMVmuvfr","CDS KIBUYE (KARUSI)"
"ir6LVPkXetRxkqPihCRpRV","NYAMUGUSU"
"VhDEXoNGCs8GFpDouyyv5u","Rubanga"
"F6iz4HqvfP5TG5oZWUh2CN","KAVUGANGOMA"
"GtxHmbThjcpcxbhki20730","CINGWE"
"GtxHmbThjcpcxbhki20731","NYAMATA"
"GtxHmbThjcpcxbhki20732","RUGASA I"
"GtxHmbThjcpcxbhki20733","RUGASA II"
"2HHtwwjLwjtAjH3jFGbrL6","KIREHE"
"NjbYuUCEgEQfLZLYmiJzvf","3eme AVENUE A"
"endSapz6263KHYrzZsFWFP","RURAMBI"
"dxW3UDTxPWYoRKJyWdJoZZ","SAKONGA"
"Li2Ac8tcWM87uMjEmYvGCm","NZERO"
"GtxHmbThjcpcxbhki20736","SARUDUHA"
"GtxHmbThjcpcxbhki20737","SHENGA II"
"QXd7sjXkhaddLLwKFaCck3","Kigabo"
"NtT88E9mQEjdQDDKpnNpZM","NYAKIGANO"
"SXhFN6WSgv8k4zMpTBNKeh","GASEKE"
"2dyphQDRCQxGwf2Pc9RKs5","RWANIRO 2"
"at4ZQvVx6PJALrFfh7hKpz","KINOGONO"
"c6mruzzH2zhi5sqo3FxfEb","KANYEREZA"
"dUjuwFjeNFyFm2QNxAafu9","MUSENYI"
"GtxHmbThjcpcxbhki20744","KIGINA"
"GtxHmbThjcpcxbhki20746","BWIZA I"
"GdtcuaR3EdLi4btnsLieyM","CDS MUBUGA (KAYANZA)"
"GKAsmjUPQtmjEiXZfbQneW","Kamenamanyundo"
"aahc3TeWTRRQBRXSo8NLgz","CEWE"
"6VyX2AN5PHQ2BKbx9aSLsn","BUYE"
"Knz7BTnQUHnSdHYn2CwLDt","CELLULE 6"
"FvhbZ5E4EoeLDgueuTHTgs","GISHUBI"
"X5LPSA4NStg4W4PrX4QRGA","RUHOGORA"
"WSzAKQF4coThb3z5Ru66VU","RUNAZI"
"GtxHmbThjcpcxbhki20752","NYABIKENKE"
"GtxHmbThjcpcxbhki20753","NYABIKENKE I"
"FVFUAjgmnpsS3dbEyiJsmi","CDS GITEGA"
"5cvTUPpnE3txmyXS94esLB","GISORO II"
"5ecnSK6evRfobVcJDb3iir","GISOVE"
"YrAozvqpLNtSvu7crvCAhX","SFD_Clinique de la Redemption"
"5fxGuxbaFkKweVfac59x9R","NYAKONDO"
"5sKMs6BcRBLhYsgWNXfzYY","GISUMA"
"5zeXFrR52Bv8xjf3ToN52j","GITWA"
"PehJoQq4zXG2TLNtroQFNR","BUHORO"
"5iNdk8TNrgykEZwUYjm6Ab","NYARUGONGO"
"knfHjQy2ZdrzmZuvs4n2uf","TR3A"
"hGHgomfrE63BsjS3r4vCxw","KIMIHINGURI"
"HTQDqzLdg6q24mtd8bBWa6","SONGWE"
"NNJ2EvaThfXigYdZGaUvZZ","RUTARABANA"
"9t9DzNTJFi6xwp9mkCfPev","BWIRINDE"
"eiA3KhntssQxtX8jQexh3e","SFD_ECOFO KIBOGOYE (NYABIHANGA)"
"K6kMcV5wkUiP29dsGYUi4e","MUGURAMO"
"ZD7FyW8sn7wNJrT5M5A4rR","KIBUMBU"
"3NKvDQNsQjqiNz5BYuvHqx","NYARUNAZI"
"YzhoJxMAKB8xM3NLmbzgKe","RUSAMA"
"GKVBCWGdu6Berd9zcJmhcb","RUSAVE"
"FKjqx3Wgy5Z7aATBmf8D33","KOROKA"
"PBNyhCKMAGrNAERwKBNcaf","KANYAMI"
"Z26VGRhCFtGEAk2EX3ttRR","Nkoro"
"ksmQkereuhLr3VtxstCtLC","MURANGARA"
"8TdyXj422N5SDKFNV3Rksp","MUKINYA"
"fzkawhchKdxqgeAKcxRPQG","GASANDA"
"Z4WdGyoka75EsuXuFBXHnw","RUZIBA"
"JFQbiMrg3YCMtTBTTLnp2V","NTUNDA"
"3ZuLyV3ZjXjs3VGEhWjdJD","RUKERE (761)"
"FK2PMkXhbLtBvwByTCpdL4","GISUMA"
"GtxHmbThjcpcxbhki20784","GAHARO"
"GtxHmbThjcpcxbhki20785","KINYANGURUBE"
"GtxHmbThjcpcxbhki20786","GAHARO"
"GtxHmbThjcpcxbhki20787","GISENYI"
"GtxHmbThjcpcxbhki20788","MIGEREKA I"
"hQPr7DkGjL9TcVWq8RHoZs","SFD_ECOFO BUTARE"
"aaUVwRQC9sLpVyyiCMHsdc","GISHIHA"
"ZmXq7ZJ4QQczkzLxBwDedL","CELLULE 1ER AV ET 2EM AV"
"bkQvbmbRNGaYqQiUJvJDpD","RWISHA"
"fMDqXS4rJ8EevuWKm9U6F2","RWAHONA"
"Gk6gVsDEWMVjpVQ43HJy9h","Gasivya"
"HUHcNfrXBFz9L4GpkHKFkA","SFD_ECOFO MURARA"
"ibaaB7DXJ7JXpvKkX9qAyy","Kinanira"
"6Ed6B6KkMMyaWKq8eHa7Qa","KAGARI"
"QeJgQoH2f5k92JMhYTG5i5","Rugando"
"DY8pAX3E73mJaHGZhcd2ex","KIVUZO"
"6k4Ewjh2gUDm3VrnRi9Ddi","12e AVENUE"
"f2MNucExXEeMUNKiFB2aSY","SFD_EGLISE LIBRE LITERIENNE"
"V2vBjtpQsuDQ37uShaHHxG","NYANGWA"
"GtxHmbThjcpcxbhki20799","MARAMVYA"
"GtxHmbThjcpcxbhki20802","GAKANA"
"fMQe4Betrh7Ep7qVZSG8q9","GITONGO"
"X7RU8wXgPsKKsgUgufwKU7","5e AVENUE"
"e4NTEy9u55bsyBioGGvJq3","GAKOMBE"
"6zwDhMx3JwXbhdT5EFP89g","GATUNGURU 2"
"iKG54Nm7WuxUPfUAeVsQhR","SFD_ECOFO BUGWANA"
"gNBvRYnYALiofH2KmqUAZS","NYACUFE"
"DqQ8sxdYAdnPVHy5wCyzHe","KARAMBI"
"GtxHmbThjcpcxbhki20809","NTITA"
"GtxHmbThjcpcxbhki20810","RUVYAGIRA"
"GtxHmbThjcpcxbhki20811","RWIMBOGO"
"3saBiyamhXf22qF4mCRHet","KIRAMBI"
"ExnDo8aZPEC9seQN98YqhR","GATARE"
"Coj8KrEcBvTbH39NdsJc3z","NYARUSANGE"
"3wKXaME96VUp6xKberTPHX","NYAMUGARI"
"SU9GnAVhgmqnNAHjQGGNp7","BWUGUGU"
"fPYCYpWb233Yyagqchoo8X","GAHORORO"
"NVBfeSQBPigM69z3QqojTL","RUGINA2"
"GtxHmbThjcpcxbhki20816","KANYEGENYEGE"
"GtxHmbThjcpcxbhki20817","KIBANDE"
"GtxHmbThjcpcxbhki20818","MBIZI"
"WnvHqsbsM5g2dfZzBkZPes","GASENYI"
"FsRf64bJZgMAht9cbJZsgG","NENGE"
"A4JVsNAqTfZCMQy6G8H9Tz","SFD_LYCEE Technique C Mwico"
"FsV3Wcg6vQ8qZN4W2tSzhM","Nyarudehe"
"NqCPWcoK7wPVcRYqUBiNJ4","KIDASHA"
"FsWhpTf5z6wykwEFFPV9aJ","BURUNGA"
"efbENP6MTJgxAQEMJiQQC3","NYAMABUYE"
"GtxHmbThjcpcxbhki20823","MAKOMBE"
"GtxHmbThjcpcxbhki20824","MUTOZA"
"GtxHmbThjcpcxbhki20825","NUNGA"
"GtxHmbThjcpcxbhki20826","RUHUZU"
"aahpWW3HMihouB9DmFQZWU","GAHESHI"
"RNxiHRCPekhHkeAAeq5d8v","BUSERUKO"
"BWww4i3ZZSa434azP8CkRN","RUSANGE II"
"By8sNJspMoE2dU2RndJrFP","NYARUMANGA"
"SLaVqFssXxvZh9TGyoZkyi","BUGANDA"
